tile 3464 2 5 0
tile 3465 2 6 0
tile 3469 3 3 0
tile 3470 3 4 0
tile 3471 3 5 0
tile 3472 3 6 0
tile 3475 4 2 0
tile 3476 4 3 0
tile 3477 4 4 0
tile 3478 4 5 0
tile 3479 4 6 0
tile 3482 5 2 0
tile 3483 5 3 0
tile 3484 5 4 0
tile 3485 5 5 0
tile 3486 5 6 0
tile 3489 6 2 0
tile 3490 6 3 0
tile 3491 6 4 0
tile 3492 6 5 0
tile 3493 6 6 0
tile 3496 7 0 0
tile 3497 7 1 0
tile 3498 7 2 0
tile 3499 7 3 0
tile 3500 7 4 0
tile 3501 7 5 0
tile 3504 8 0 0
tile 3505 8 1 0
tile 3506 8 2 0
tile 3507 8 3 0
tile 3508 8 4 0
tile 3509 8 5 0
tile 3512 9 2 0
tile 3513 9 3 0
tile 3514 9 4 0
tile 3516 10 2 0
tile 3517 10 3 0
enddef accessory

startdef accessory Citadel_KeyLevel05
group Citadel
removeoffset

tile 3518 0 3 0
tile 3519 0 4 0
tile 3522 1 2 0
tile 3523 1 3 0
tile 3524 1 4 0
tile 3528 2 1 0
tile 3529 2 2 0
tile 3530 2 3 0
tile 3531 2 4 0
tile 3536 3 0 0
tile 3537 3 1 0
tile 3538 3 2 0
tile 3539 3 3 0
tile 3540 3 4 0
tile 3546 4 0 0
tile 3547 4 1 0
tile 3548 4 2 0
tile 3549 4 3 0
tile 3550 4 4 0
tile 3556 5 0 0
tile 3557 5 1 0
tile 3558 5 2 0
tile 3559 5 3 0
tile 3560 5 4 0
tile 3566 6 0 0
tile 3567 6 1 0
tile 3568 6 2 0
tile 3569 6 3 0
tile 3570 6 4 0
tile 3576 7 0 0
tile 3577 7 1 0
tile 3578 7 2 0
tile 3579 7 3 0
tile 3584 8 0 0
tile 3585 8 1 0
tile 3586 8 2 0
tile 3590 9 0 0
tile 3591 9 1 0
tile 3594 10 0 0
tile 3595 10 1 0
enddef accessory

startdef accessory Citadel_KeyLevel06
group Citadel
removeoffset

tile 3606 0 0 0
tile 3607 0 1 0
tile 3614 1 0 0
tile 3615 1 1 0
enddef accessory

startdef accessory Citadel_KeyLevel07
group Citadel
removeoffset
tile 3596 0 1 0
tile 3597 0 2 0
tile 3600 1 0 0
tile 3601 1 1 0
tile 3602 1 2 0
tile 3608 2 0 0
tile 3609 2 1 0
tile 3610 2 2 0
tile 3616 3 0 0
tile 3617 3 1 0
tile 3618 3 2 0
tile 3622 4 0 0
tile 3623 4 1 0
enddef accessory

startdef accessory Citadel_KeyLevel08
group Citadel
removeoffset

tile 3598 0 1 0
tile 3599 0 2 0
tile 3603 1 0 0
tile 3604 1 1 0
tile 3605 1 2 0
tile 3611 2 0 0
tile 3612 2 1 0
tile 3613 2 2 0
tile 3619 3 0 0
tile 3620 3 1 0
tile 3621 3 2 0
tile 3624 4 0 0
tile 3625 4 1 0
enddef accessory

startdef accessory Citadel_KeyLevel09
group Citadel
removeoffset

tile 3520 0 3 0
tile 3521 0 4 0
tile 3525 1 2 0
tile 3526 1 3 0
tile 3527 1 4 0
tile 3532 2 1 0
tile 3533 2 2 0
tile 3534 2 3 0
tile 3535 2 4 0
tile 3541 3 0 0
tile 3542 3 1 0
tile 3543 3 2 0
tile 3544 3 3 0
tile 3545 3 4 0
tile 3551 4 0 0
tile 3552 4 1 0
tile 3553 4 2 0
tile 3554 4 3 0
tile 3555 4 4 0
tile 3561 5 0 0
tile 3562 5 1 0
tile 3563 5 2 0
tile 3564 5 3 0
tile 3565 5 4 0
tile 3571 6 0 0
tile 3572 6 1 0
tile 3573 6 2 0
tile 3574 6 3 0
tile 3575 6 4 0
tile 3580 7 0 0
tile 3581 7 1 0
tile 3582 7 2 0
tile 3583 7 3 0
tile 3587 8 0 0
tile 3588 8 1 0
tile 3589 8 2 0
tile 3592 9 0 0
tile 3593 9 1 0
enddef accessory

startdef accessory Citadel_KeyLevel10
group Citadel
removeoffset

tile 3670 0 0 0
tile 3671 0 1 0
tile 3679 1 0 0
tile 3680 1 1 0
enddef accessory

startdef accessory Citadel_KeyLevel11
group Citadel
removeoffset

tile 3626 0 5 0
tile 3627 0 6 0
tile 3628 1 4 0
tile 3629 1 5 0
tile 3630 1 6 0
tile 3631 1 7 0
tile 3632 1 8 0
tile 3633 1 9 0
tile 3634 2 4 0
tile 3635 2 5 0
tile 3636 2 6 0
tile 3637 2 7 0
tile 3638 2 8 0
tile 3639 2 9 0
tile 3640 2 10 0
tile 3641 3 3 0
tile 3642 3 4 0
tile 3643 3 5 0
tile 3644 3 6 0
tile 3645 3 7 0
tile 3646 3 8 0
tile 3647 3 9 0
tile 3648 4 1 0
tile 3649 4 2 0
tile 3650 4 3 0
tile 3651 4 4 0
tile 3652 4 5 0
tile 3653 4 6 0
tile 3654 4 7 0
tile 3655 4 8 0
tile 3656 4 9 0
tile 3657 5 1 0
tile 3658 5 2 0
tile 3659 5 3 0
tile 3660 5 4 0
tile 3661 5 5 0
tile 3662 5 6 0
tile 3663 6 0 0
tile 3664 6 1 0
tile 3665 6 2 0
tile 3666 6 3 0
tile 3667 6 4 0
tile 3668 6 5 0
tile 3669 6 6 0
tile 3672 7 0 0
tile 3673 7 1 0
tile 3674 7 2 0
tile 3675 7 3 0
tile 3676 7 4 0
tile 3677 7 5 0
tile 3678 7 6 0
tile 3681 8 0 0
tile 3682 8 1 0
tile 3683 8 2 0
tile 3684 8 3 0
tile 3685 8 4 0
tile 3686 8 5 0
tile 3687 8 6 0
tile 3688 9 0 0
tile 3689 9 1 0
tile 3690 9 2 0
tile 3691 9 3 0
tile 3692 9 4 0
tile 3693 9 5 0
tile 3694 9 6 0
tile 3695 9 7 0
tile 3696 9 8 0
tile 3697 10 0 0
tile 3698 10 1 0
tile 3699 10 2 0
tile 3700 10 3 0
tile 3701 10 4 0
tile 3702 10 5 0
tile 3703 10 6 0
tile 3704 10 7 0
tile 3705 10 8 0
tile 3706 11 0 0
tile 3707 11 1 0
tile 3708 11 2 0
tile 3709 11 3 0
tile 3710 11 4 0
tile 3711 11 5 0
tile 3712 11 6 0
tile 3713 12 0 0
tile 3714 12 1 0
tile 3715 12 2 0
tile 3716 12 3 0
tile 3717 12 4 0
tile 3718 12 5 0
tile 3719 12 6 0
enddef accessory

startdef accessory Citadel_KeyLevel12
group Citadel
removeoffset

tile 3720 0 0 0
tile 3721 0 1 0
tile 3722 0 2 0
tile 3723 0 3 0
tile 3724 0 4 0
tile 3725 0 5 0
tile 3726 0 6 0
tile 3727 0 7 0
tile 3728 0 8 0
tile 3729 0 9 0
tile 3730 1 0 0
tile 3731 1 1 0
tile 3732 1 2 0
tile 3733 1 3 0
tile 3734 1 4 0
tile 3735 1 5 0
tile 3736 1 6 0
tile 3737 1 7 0
tile 3738 1 8 0
tile 3739 1 9 0
tile 3740 1 10 0
tile 3741 2 0 0
tile 3742 2 1 0
tile 3743 2 2 0
tile 3744 2 3 0
tile 3745 2 4 0
tile 3746 2 5 0
tile 3747 2 6 0
tile 3748 2 7 0
tile 3749 2 8 0
tile 3750 2 9 0
tile 3751 2 10 0
tile 3752 3 0 0
tile 3753 3 1 0
tile 3754 3 2 0
tile 3755 3 3 0
tile 3756 3 4 0
tile 3757 3 5 0
tile 3758 3 6 0
tile 3759 3 7 0
tile 3760 3 8 0
tile 3761 3 9 0
tile 3762 4 0 0
tile 3763 4 1 0
tile 3764 4 2 0
tile 3765 4 3 0
tile 3766 4 4 0
tile 3767 4 5 0
tile 3768 4 6 0
tile 3769 5 0 0
tile 3770 5 1 0
tile 3771 5 2 0
tile 3772 5 3 0
tile 3773 5 4 0
tile 3774 5 5 0
tile 3775 5 6 0
tile 3776 6 0 0
tile 3777 6 1 0
tile 3778 6 2 0
tile 3779 6 3 0
tile 3780 6 4 0
tile 3781 6 5 0
tile 3782 6 6 0
tile 3783 7 0 0
tile 3784 7 1 0
tile 3785 7 2 0
tile 3786 7 3 0
tile 3787 7 4 0
tile 3788 7 5 0
tile 3789 7 6 0
tile 3790 8 0 0
tile 3791 8 1 0
tile 3792 8 2 0
tile 3793 8 3 0
tile 3794 8 4 0
tile 3795 8 5 0
tile 3796 8 6 0
tile 3797 9 0 0
tile 3798 9 1 0
tile 3799 9 2 0
tile 3800 9 3 0
tile 3801 9 4 0
tile 3802 9 5 0
tile 3803 9 6 0
tile 3804 10 0 0
tile 3805 10 1 0
tile 3806 10 2 0
tile 3807 10 3 0
tile 3808 10 4 0
tile 3809 10 5 0
tile 3810 11 0 0
tile 3811 11 1 0
tile 3812 11 2 0
tile 3813 11 3 0
tile 3814 11 4 0
tile 3815 12 0 0
tile 3816 12 1 0
tile 3817 12 2 0
tile 3818 12 3 0
tile 3819 12 4 0
tile 3820 13 0 0
tile 3821 13 1 0
tile 3822 14 0 0
tile 3823 14 1 0
enddef accessory

startdef accessory Citadel_KeyLevel_Key
group Citadel
removeoffset

tile 3824 0 4 0
tile 3825 0 5 0
tile 3826 1 3 0
tile 3827 1 4 0
tile 3828 1 5 0
tile 3829 2 2 0
tile 3830 2 3 0
tile 3831 2 4 0
tile 3832 2 5 0
tile 3833 3 1 0
tile 3834 3 2 0
tile 3835 3 3 0
tile 3836 3 4 0
tile 3837 3 5 0
tile 3838 4 0 0
tile 3839 4 1 0
tile 3840 4 2 0
tile 3841 4 3 0
tile 3842 4 4 0
tile 3843 4 5 0
tile 3844 5 0 0
tile 3845 5 1 0
tile 3846 5 2 0
tile 3847 5 3 0
tile 3848 5 4 0
tile 3849 5 5 0
tile 3850 6 0 0
tile 3851 6 1 0
tile 3852 6 2 0
tile 3853 6 3 0
tile 3854 6 4 0
tile 3855 6 5 0
tile 3856 7 0 0
tile 3857 7 1 0
tile 3858 7 2 0
tile 3859 7 3 0
tile 3860 7 4 0
tile 3861 7 5 0
tile 3862 8 0 0
tile 3863 8 1 0
tile 3864 8 2 0
tile 3865 8 3 0
tile 3866 8 4 0
tile 3867 8 5 0
tile 3868 9 0 0
tile 3869 9 1 0
tile 3870 9 2 0
tile 3871 9 3 0
tile 3872 9 4 0
tile 3873 9 5 0
tile 3874 10 0 0
tile 3875 10 1 0
tile 3876 10 2 0
tile 3877 10 3 0
tile 3878 10 4 0
tile 3879 10 5 0
tile 3880 11 0 0
tile 3881 11 1 0
tile 3882 11 2 0
tile 3883 11 3 0
tile 3884 11 4 0
tile 3885 12 0 0
tile 3886 12 1 0
tile 3887 12 2 0
tile 3888 12 3 0
tile 3889 13 0 0
tile 3890 13 1 0
tile 3891 13 2 0
enddef accessory

startdef accessory Citadel_KeyLevel_Start
group Citadel
removeoffset

tile 3892 0 4 0
tile 3893 0 5 0
tile 3894 1 3 0
tile 3895 1 4 0
tile 3896 1 5 0
tile 3897 2 2 0
tile 3898 2 3 0
tile 3899 2 4 0
tile 3900 2 5 0
tile 3901 3 1 0
tile 3902 3 2 0
tile 3903 3 3 0
tile 3904 3 4 0
tile 3905 3 5 0
tile 3906 4 0 0
tile 3907 4 1 0
tile 3908 4 2 0
tile 3909 4 3 0
tile 3910 4 4 0
tile 3911 4 5 0
tile 3912 5 0 0
tile 3913 5 1 0
tile 3914 5 2 0
tile 3915 5 3 0
tile 3916 5 4 0
tile 3917 5 5 0
tile 3918 6 0 0
tile 3919 6 1 0
tile 3920 6 2 0
tile 3921 6 3 0
tile 3922 6 4 0
tile 3923 6 5 0
tile 3924 7 0 0
tile 3925 7 1 0
tile 3926 7 2 0
tile 3927 7 3 0
tile 3928 7 4 0
tile 3929 7 5 0
tile 3930 8 0 0
tile 3931 8 1 0
tile 3932 8 2 0
tile 3933 8 3 0
tile 3934 8 4 0
tile 3935 8 5 0
tile 3936 9 0 0
tile 3937 9 1 0
tile 3938 9 2 0
tile 3939 9 3 0
tile 3940 9 4 0
tile 3941 9 5 0
tile 3942 10 0 0
tile 3943 10 1 0
tile 3944 10 2 0
tile 3945 10 3 0
tile 3946 10 4 0
tile 3947 10 5 0
tile 3948 11 0 0
tile 3949 11 1 0
tile 3950 11 2 0
tile 3951 11 3 0
tile 3952 11 4 0
tile 3953 12 0 0
tile 3954 12 1 0
tile 3955 12 2 0
tile 3956 12 3 0
tile 3957 13 0 0
tile 3958 13 1 0
tile 3959 13 2 0
enddef accessory

startdef accessory Citadel_KeyLevel_Room8
tile 4364 0 0 0
tile 4365 0 1 0
tile 4366 0 2 0
tile 4367 0 3 0
tile 4368 1 0 0
tile 4369 1 1 0
tile 4370 1 2 0
tile 4371 1 3 0
tile 4372 2 0 0
tile 4373 2 1 0
tile 4374 2 2 0
tile 4375 2 3 0
tile 4376 3 0 0
tile 4377 3 1 0
tile 4378 3 2 0
tile 4379 3 3 0
tile 4380 4 0 0
tile 4381 4 1 0
tile 4382 4 2 0
tile 4383 4 3 0
tile 4384 5 0 0
tile 4385 5 1 0
tile 4386 5 2 0
tile 4387 5 3 0
tile 4388 6 0 0
tile 4389 6 1 0
tile 4390 6 2 0
tile 4391 6 3 0
tile 4392 7 0 0
tile 4393 7 1 0
tile 4394 7 2 0
tile 4395 7 3 0
tile 4396 8 0 0
tile 4397 8 1 0
tile 4398 8 2 0
tile 4399 8 3 0
tile 4400 9 0 0
tile 4401 9 1 0
enddef accessory

// CITADEL KEY LEVEL END

// CITADEL PRISON

startdef accessory Citadel_Prison01
tile 3991 0 8 0
tile 3994 1 6 0
tile 3995 1 7 0
tile 3996 1 8 0
tile 3998 2 3 0
tile 3999 2 4 0
tile 4000 2 5 0
tile 4001 2 6 0
tile 4002 2 7 0
tile 4003 2 8 0
tile 4004 3 3 0
tile 4005 3 4 0
tile 4006 3 5 0
tile 4007 3 6 0
tile 4008 3 7 0
tile 4009 3 8 0
tile 4010 4 0 0
tile 4011 4 1 0
tile 4012 4 2 0
tile 4013 4 3 0
tile 4014 4 4 0
tile 4015 4 5 0
tile 4016 4 6 0
tile 4017 4 7 0
tile 4018 4 8 0
tile 4019 5 0 0
tile 4020 5 1 0
tile 4021 5 2 0
tile 4022 5 3 0
tile 4023 5 4 0
tile 4024 5 5 0
tile 4025 5 6 0
tile 4026 5 7 0
tile 4027 5 8 0
tile 4028 6 0 0
tile 4029 6 1 0
tile 4030 6 2 0
tile 4031 6 3 0
tile 4032 6 4 0
tile 4033 6 5 0
tile 4034 6 6 0
tile 4035 6 7 0
tile 4036 6 8 0
tile 4037 7 0 0
tile 4038 7 1 0
tile 4039 7 2 0
tile 4040 7 3 0
tile 4041 7 4 0
tile 4042 7 5 0
tile 4043 7 6 0
tile 4044 7 7 0
tile 4045 7 8 0
tile 4046 8 1 0
tile 4047 8 2 0
tile 4048 8 3 0
tile 4049 8 4 0
tile 4050 8 5 0
tile 4051 8 6 0
tile 4052 8 7 0
tile 4053 8 8 0
tile 4055 9 1 0
tile 4056 9 2 0
tile 4057 9 3 0
tile 4058 9 4 0
tile 4059 9 5 0
tile 4060 9 6 0
tile 4061 9 7 0
tile 4062 9 8 0
tile 4064 10 2 0
tile 4065 10 3 0
tile 4066 10 4 0
tile 4067 10 5 0
tile 4068 10 6 0
tile 4069 10 7 0
tile 4070 10 8 0
enddef accessory

startdef accessory Citadel_Prison02
tile 3960 0 2 0
tile 3964 1 1 0
tile 3965 1 2 0
tile 3971 2 0 0
tile 3972 2 1 0
tile 3973 2 2 0
tile 3979 3 0 0
tile 3980 3 1 0
tile 3981 3 2 0
tile 3986 4 0 0
tile 3987 4 1 0
tile 3988 4 2 0
tile 3992 5 0 0
tile 3993 5 1 0
tile 3997 6 0 0
enddef accessory

startdef accessory Citadel_Prison03
tile 3961 0 2 0
tile 3966 1 1 0
tile 3967 1 2 0
tile 3974 2 0 0
tile 3975 2 1 0
tile 3976 2 2 0
tile 3982 3 0 0
tile 3983 3 1 0
tile 3984 3 2 0
tile 3989 4 0 0
tile 3990 4 1 0
enddef accessory

startdef accessory Citadel_Prison04
tile 3962 0 1 0
tile 3963 0 2 0
tile 3968 1 0 0
tile 3969 1 1 0
tile 3970 1 2 0
tile 3977 2 0 0
tile 3978 2 1 0
tile 3985 3 0 0
enddef accessory

startdef accessory Citadel_Prison05
tile 4054 0 0 0
tile 4063 1 0 0
enddef accessory

startdef accessory Citadel_Prison06
tile 4071 0 0 0
tile 4072 0 1 0
tile 4073 0 2 0
tile 4078 1 0 0
tile 4079 1 1 0
tile 4080 1 2 0
tile 4086 2 0 0
tile 4087 2 1 0
tile 4088 2 2 0
tile 4092 3 0 0
tile 4093 3 1 0
tile 4094 3 2 0
tile 4101 4 0 0
tile 4102 4 1 0
tile 4109 5 0 0
enddef accessory

startdef accessory Citadel_Prison07
tile 4116 0 1 0
tile 4117 0 2 0
tile 4123 1 0 0
tile 4124 1 1 0
tile 4125 1 2 0
tile 4131 2 0 0
tile 4132 2 1 0
tile 4137 3 0 0
enddef accessory

startdef accessory Citadel_Prison08
tile 4139 0 2 0
tile 4144 1 1 0
tile 4145 1 2 0
tile 4151 2 0 0
tile 4152 2 1 0
tile 4153 2 2 0
tile 4159 3 0 0
tile 4160 3 1 0
tile 4161 3 2 0
enddef accessory

startdef accessory Citadel_Prison09
tile 4074 0 0 0
tile 4075 0 1 0
tile 4076 0 2 0
tile 4081 1 0 0
tile 4082 1 1 0
tile 4083 1 2 0
enddef accessory

startdef accessory Citadel_Prison10
tile 4095 0 0 0
tile 4096 0 1 0
tile 4097 0 2 0
tile 4103 1 0 0
tile 4104 1 1 0
tile 4105 1 2 0
tile 4110 2 0 0
tile 4111 2 1 0
tile 4112 2 2 0
enddef accessory

startdef accessory Citadel_Prison11
tile 4118 0 0 0
tile 4119 0 1 0
tile 4120 0 2 0
tile 4126 1 0 0
tile 4127 1 1 0
tile 4128 1 2 0
tile 4133 2 0 0
tile 4134 2 1 0
tile 4138 3 0 0
enddef accessory

startdef accessory Citadel_Prison12
tile 4140 0 2 0
tile 4146 1 1 0
tile 4147 1 2 0
tile 4154 2 0 0
tile 4155 2 1 0
tile 4156 2 2 0
tile 4162 3 0 0
tile 4163 3 1 0
tile 4164 3 2 0
enddef accessory

startdef accessory Citadel_Prison13
tile 4121 0 0 0
tile 4129 1 0 0
tile 4135 2 0 0
enddef accessory

startdef accessory Citadel_Prison14
tile 4141 0 0 0
tile 4142 0 1 0
tile 4143 0 2 0
tile 4148 1 0 0
tile 4149 1 1 0
tile 4150 1 2 0
tile 4157 2 0 0
tile 4158 2 1 0
tile 4165 3 0 0
enddef accessory

startdef accessory Citadel_Prison15
tile 4077 0 2 0
tile 4084 1 1 0
tile 4085 1 2 0
tile 4089 2 0 0
tile 4090 2 1 0
tile 4091 2 2 0
tile 4098 3 0 0
tile 4099 3 1 0
tile 4100 3 2 0
tile 4106 4 0 0
tile 4107 4 1 0
tile 4108 4 2 0
tile 4113 5 0 0
tile 4114 5 2 0
tile 4115 6 2 0
tile 4122 7 2 0
tile 4130 8 2 0
tile 4136 9 2 0
enddef accessory

startdef accessory Citadel_Prison16
tile 4174 0 3 0
tile 4175 0 4 0
tile 4176 0 5 0
tile 4181 1 3 0
tile 4182 1 4 0
tile 4183 1 5 0
tile 4188 2 0 0
tile 4189 2 1 0
tile 4190 2 2 0
tile 4191 2 3 0
tile 4192 2 4 0
tile 4193 2 5 0
tile 4198 3 0 0
tile 4199 3 1 0
tile 4200 3 2 0
tile 4201 3 3 0
tile 4202 3 4 0
tile 4203 3 5 0
tile 4208 4 0 0
tile 4209 4 1 0
tile 4210 4 2 0
tile 4211 4 3 0
tile 4212 4 4 0
tile 4213 4 5 0
tile 4218 5 0 0
tile 4219 5 1 0
tile 4220 5 2 0
tile 4221 5 3 0
tile 4222 5 4 0
tile 4223 5 5 0
tile 4224 6 0 0
tile 4225 6 1 0
tile 4226 6 2 0
tile 4227 6 3 0
tile 4228 6 4 0
tile 4229 6 5 0
tile 4230 7 0 0
tile 4231 7 1 0
tile 4232 7 2 0
tile 4233 7 3 0
tile 4234 7 4 0
tile 4235 7 5 0
tile 4236 8 0 0
tile 4237 8 1 0
tile 4238 8 2 0
tile 4239 8 3 0
tile 4240 8 4 0
tile 4241 8 5 0
tile 4242 9 0 0
tile 4243 9 1 0
tile 4244 9 2 0
tile 4245 9 3 0
tile 4246 9 4 0
tile 4247 9 5 0
tile 4248 10 0 0
tile 4249 10 1 0
tile 4250 10 2 0
tile 4251 10 3 0
tile 4252 10 4 0
tile 4253 10 5 0
tile 4254 11 0 0
tile 4255 11 1 0
tile 4256 11 2 0
tile 4257 11 3 0
tile 4258 11 4 0
tile 4260 12 0 0
tile 4261 12 1 0
tile 4262 12 2 0
tile 4263 12 3 0
enddef accessory

startdef accessory Citadel_Prison17
tile 4166 0 0 0
tile 4167 0 1 0
tile 4168 0 2 0
tile 4169 0 3 0
tile 4170 1 0 0
tile 4171 1 1 0
tile 4172 1 2 0
tile 4173 1 3 0
tile 4177 2 0 0
tile 4178 2 1 0
tile 4179 2 2 0
tile 4180 2 3 0
tile 4184 3 0 0
tile 4185 3 1 0
tile 4186 3 2 0
tile 4187 3 3 0
tile 4194 4 0 0
tile 4195 4 1 0
tile 4196 4 2 0
tile 4197 4 3 0
tile 4204 5 0 0
tile 4205 5 1 0
tile 4206 5 2 0
tile 4207 5 3 0
tile 4214 6 0 0
tile 4215 6 1 0
tile 4216 6 2 0
tile 4217 6 3 0
enddef accessory

startdef accessory Citadel_Prison18
tile 4265 0 0 0
tile 4266 0 1 0
tile 4267 0 2 0
tile 4268 0 3 0
tile 4269 0 4 0
tile 4270 0 5 0
tile 4271 1 0 0
tile 4272 1 1 0
tile 4273 1 2 0
tile 4274 1 3 0
tile 4275 1 4 0
tile 4276 1 5 0
tile 4278 2 0 0
tile 4279 2 1 0
tile 4280 2 2 0
tile 4281 2 3 0
tile 4282 2 4 0
tile 4283 2 5 0
tile 4286 3 0 0
tile 4287 3 1 0
tile 4288 3 2 0
tile 4289 3 3 0
tile 4290 3 4 0
tile 4291 3 5 0
tile 4295 4 0 0
tile 4296 4 1 0
tile 4297 4 2 0
tile 4298 4 3 0
tile 4299 4 4 0
tile 4300 4 5 0
tile 4304 5 0 0
tile 4305 5 1 0
tile 4306 5 2 0
tile 4307 5 3 0
tile 4308 5 4 0
tile 4309 5 5 0
tile 4313 6 0 0
tile 4314 6 1 0
tile 4315 6 2 0
tile 4316 6 3 0
tile 4317 6 4 0
tile 4318 6 5 0
tile 4321 7 0 0
tile 4322 7 1 0
tile 4323 7 2 0
tile 4324 7 3 0
tile 4325 7 4 0
tile 4326 7 5 0
tile 4328 8 0 0
tile 4329 8 1 0
tile 4330 8 2 0
tile 4331 8 3 0
tile 4332 8 4 0
tile 4333 8 5 0
tile 4334 9 0 0
tile 4335 9 1 0
tile 4336 9 2 0
tile 4337 9 3 0
tile 4338 9 4 0
tile 4339 9 5 0
tile 4340 10 0 0
tile 4341 10 1 0
tile 4342 10 2 0
tile 4343 10 3 0
tile 4344 10 4 0
tile 4345 10 5 0
tile 4346 11 0 0
tile 4347 11 1 0
tile 4348 11 2 0
tile 4349 11 3 0
tile 4350 11 4 0
tile 4351 12 0 0
tile 4352 12 1 0
tile 4353 12 2 0
tile 4354 12 3 0
tile 4356 13 0 0
tile 4357 13 1 0
tile 4358 13 2 0
enddef accessory

startdef accessory Citadel_Prison19
tile 4277 0 2 0
tile 4284 1 1 0
tile 4285 1 2 0
tile 4292 2 0 0
tile 4293 2 1 0
tile 4294 2 2 0
tile 4301 3 0 0
tile 4302 3 1 0
tile 4303 3 2 0
tile 4310 4 0 0
tile 4311 4 1 0
tile 4312 4 2 0
tile 4319 5 0 0
tile 4320 5 2 0
tile 4327 6 2 0
enddef accessory

startdef accessory Citadel_Prison20
tile 4355 0 2 0
tile 4359 1 1 0
tile 4360 2 0 0
enddef accessory

startdef accessory Citadel_Prison21
tile 4361 0 0 0
tile 4362 0 1 0
tile 4363 0 2 0
enddef accessory

startdef accessory Citadel_Prison_Special01
tile 5927 0 2 0
tile 5930 1 1 0
tile 5931 1 2 0
tile 5936 2 0 0
tile 5937 2 1 0
tile 5938 2 2 0
tile 5945 3 0 0
tile 5946 3 1 0
tile 5953 4 0 0
enddef accessory

startdef accessory Citadel_Prison_Special02
tile 5954 0 2 0
tile 5961 1 1 0
tile 5962 1 2 0
tile 5967 2 0 0
tile 5968 2 1 0
tile 5971 3 0 0
enddef accessory

startdef accessory Citadel_Prison_Special03
tile 5972 0 2 0
tile 5975 1 1 0
tile 5976 1 2 0
tile 5981 2 0 0
tile 5982 2 1 0
tile 5983 2 2 0
tile 5990 3 0 0
tile 5991 3 1 0
tile 5992 3 2 0
tile 5999 4 0 0
tile 6000 4 1 0
tile 6001 4 2 0
tile 6008 5 0 0
